province;red;green;blue;name;
1248;194;170;243;x;
1249;13;217;64;x;
1250;138;116;70;x;
1251;70;36;59;x;
1252;171;168;85;x;
1253;165;137;0;x;
1254;197;6;239;x;
1255;7;6;46;x;
1256;7;185;185;x;
1257;128;28;150;x;
1258;251;228;214;x;
1259;102;233;86;x;
1260;249;111;102;x;
1261;221;52;185;x;
1262;182;231;157;x;
1263;83;243;4;x;
1264;44;173;152;x;
1265;41;172;86;x;
1266;34;116;193;x;
1267;48;102;38;x;
1268;252;207;72;x;
1269;14;63;186;x;
1270;38;134;38;x;
1271;123;127;40;x;
1272;173;247;175;x;
1273;100;77;63;x;
1274;135;66;248;x;
1275;51;111;159;x;
1276;245;134;73;x;
1277;14;97;170;x;
1278;66;240;123;x;
1279;119;66;13;x;
1280;6;171;182;x;
1281;236;210;1;x;
1282;108;236;49;x;
1283;226;103;180;x;
1284;115;132;61;x;
1285;94;37;72;x;
1286;196;224;236;x;
1287;242;184;100;x;
1288;48;15;164;x;
1289;197;35;210;x;
1290;221;237;234;x;
1291;23;249;153;x;
1292;108;50;145;x;
1293;178;6;244;x;
1294;22;183;198;x;
1295;16;196;34;x;
1296;148;209;129;x;
1297;127;67;37;x;
1298;130;74;154;x;
1299;32;49;158;x;
1300;202;123;160;x;
1301;6;199;68;x;
1302;13;240;88;x;
1303;221;251;96;x;
1304;11;70;42;x;
1305;211;198;52;x;
1306;247;77;76;x;
1307;60;130;149;x;
1308;228;35;77;x;
1309;103;154;17;x;
1310;101;183;90;x;
1311;203;180;170;x;
1312;136;221;217;x;
1313;97;230;30;x;
1314;202;144;174;x;
1315;59;142;49;x;
1316;30;218;106;x;
1317;220;134;155;x;
1318;107;134;43;x;
1319;117;192;14;x;
1320;154;246;15;x;
1321;189;78;155;x;
1322;229;101;163;x;
1323;32;157;76;x;
1324;20;38;49;x;
1325;56;130;22;x;
1326;45;76;225;x;
1327;237;7;191;x;
1328;131;79;105;x;
1329;254;174;124;x;
1330;255;105;205;x;
1331;130;67;37;x;
1332;164;146;249;x;
1333;222;171;159;x;
1334;6;76;49;x;
1335;165;155;149;x;
1336;168;94;184;x;
1337;48;42;168;x;
1338;131;12;73;x;
1339;175;8;47;x;
1340;94;30;159;x;
1341;24;97;186;x;
1342;217;50;27;x;
1343;252;193;181;x;
1344;193;76;189;x;
1345;10;57;50;x;
1346;154;207;60;x;
1347;168;124;152;x;
1348;77;11;153;x;
1349;171;107;18;x;
1350;6;157;194;x;
1351;225;122;195;x;
1352;132;136;58;x;
1353;255;229;225;x;
1354;244;68;52;x;
1355;4;108;157;x;
1356;30;140;141;x;
1357;233;175;66;x;
1358;73;175;3;x;
1359;153;229;164;x;
1360;108;64;137;x;
1361;212;11;247;x;
1362;64;205;253;x;
1363;30;29;244;x;
1364;116;91;251;x;
1365;252;155;4;x;
1366;33;66;219;x;
1367;40;179;1;x;
1368;135;46;75;x;
1369;160;191;28;x;
1370;70;46;217;x;
1371;29;184;37;x;
1372;171;34;63;x;
1373;116;57;60;x;
1374;180;180;82;x;
1375;62;152;230;x;
1376;185;114;80;x;
1377;235;209;35;x;
1378;54;51;25;x;
1379;184;3;116;x;
1380;21;250;179;x;
1381;147;73;1;x;
1382;161;24;39;x;
1383;92;155;55;x;
1384;211;7;222;x;
1385;228;12;192;x;
1386;4;132;222;x;
1387;152;80;64;x;
1388;135;74;62;x;
1389;21;89;203;x;
1390;53;44;148;x;
1391;48;132;56;x;
1392;237;96;193;x;
1393;42;114;111;x;
1394;142;8;55;x;
1395;125;27;168;x;
1396;144;76;33;x;
1397;206;46;220;x;
1398;61;92;239;x;
1399;3;224;109;x;
1400;39;131;19;x;
1401;108;17;125;x;
1402;252;68;192;x;
1403;213;200;110;x;
1404;3;131;20;x;
1405;116;69;4;x;
1406;76;174;103;x;
1407;95;131;94;x;
1408;111;66;163;x;
1409;140;35;103;x;
1410;155;47;71;x;
1411;128;190;209;x;
1412;243;75;243;x;
1413;46;144;1;x;
1414;120;254;246;x;
1415;104;56;41;x;
1416;31;188;85;x;
1417;44;143;218;x;
1418;182;231;169;x;
1419;39;32;120;x;
1420;87;239;22;x;
1421;61;58;47;x;
1422;165;102;6;x;
1423;181;169;246;x;
1424;86;37;75;x;
1425;151;197;104;x;
1426;154;63;94;x;
1427;227;163;26;x;
1428;81;189;103;x;
1429;153;15;81;x;
1430;66;11;255;x;
1431;101;204;93;x;
1432;230;55;225;x;
1433;244;204;252;x;
1434;151;54;247;x;
1435;201;36;123;x;
1436;208;101;251;x;
1437;182;34;157;x;
1438;36;43;95;x;
1439;94;152;223;x;
1440;217;44;2;x;
1441;33;219;90;x;
1442;47;18;227;x;
1443;153;246;127;x;
1444;130;33;106;x;
1445;182;216;220;x;
1446;76;33;239;x;
1447;168;103;80;x;
1448;240;179;171;x;
1449;57;140;231;x;
1450;179;29;191;x;
1451;117;238;84;x;
1452;168;160;225;x;
1453;159;207;158;x;
1454;208;101;151;x;
1455;211;0;115;x;
1456;135;135;116;x;
1457;57;174;0;x;
1458;87;225;246;x;
1459;70;171;105;x;
1460;135;181;225;x;
1461;182;217;83;x;
1462;94;105;230;x;
1463;120;228;162;x;
1464;207;31;254;x;
1465;53;158;30;x;
1466;222;79;150;x;
1467;209;251;105;x;
1468;229;202;193;x;
1469;3;94;173;x;
1470;134;129;60;x;
1471;191;212;201;x;
1472;221;187;113;x;
1473;229;125;138;x;
1474;192;10;193;x;
1475;157;236;244;x;
1476;62;122;8;x;
1477;23;141;128;x;
1478;111;65;162;x;
1479;133;53;193;x;
1480;159;104;181;x;
1481;71;118;179;x;
1482;129;133;38;x;
1483;135;161;254;x;
1484;216;215;184;x;
1485;77;204;239;x;
1486;78;184;188;x;
1487;20;40;240;x;
1488;21;54;136;x;
1489;166;56;157;x;
1490;197;152;135;x;
1491;161;209;7;x;
1492;129;239;181;x;
1493;226;14;247;x;
1494;220;65;101;x;
1495;26;211;57;x;
1496;95;97;46;x;
1497;109;18;80;x;
1498;234;17;176;x;
1499;88;122;229;x;
1500;56;246;108;x;
1501;153;48;140;x;
1502;177;222;102;x;
1503;135;215;168;x;
1504;85;11;58;x;
1505;117;149;138;x;
1506;27;20;77;x;
1507;107;248;95;x;
1508;114;47;244;x;
1509;116;58;33;x;
1510;223;6;138;x;
1511;194;39;99;x;
1512;99;107;45;x;
1513;68;57;59;x;
1514;84;31;60;x;
1515;110;74;32;x;
1516;51;196;152;x;
1517;131;250;191;x;
1518;10;120;215;x;
1519;195;163;181;x;
1520;221;132;21;x;
1521;233;142;140;x;
1522;94;76;225;x;
1523;189;10;225;x;
1524;156;230;118;x;
1525;40;109;161;x;
1526;108;235;66;x;
1527;139;94;15;x;
1528;55;112;35;x;
1529;131;186;26;x;
1530;76;26;59;x;
1531;51;92;234;x;
1532;171;52;50;x;
1533;43;146;166;x;
1534;120;192;134;x;
1535;16;106;64;x;
1536;157;181;3;x;
1537;235;169;53;x;
1538;85;69;55;x;
1539;124;122;246;x;
1540;116;232;37;x;
1541;136;197;247;x;
1542;49;14;32;x;
1543;27;160;65;x;
1544;242;83;22;x;
1545;221;236;25;x;
1546;4;139;198;x;
1547;119;145;198;x;
1548;166;160;200;x;
1549;180;123;162;x;
1550;247;192;148;x;
1551;243;186;91;x;
1552;13;20;155;x;
1553;220;54;185;x;
1554;130;131;238;x;
1555;51;166;242;x;
1556;3;173;211;x;
1557;83;81;24;x;
1558;65;159;223;x;
1559;102;175;55;x;
1560;2;114;50;x;
1561;189;163;106;x;
1562;38;91;79;x;
1563;122;156;72;x;
1564;157;41;167;x;
1565;57;3;137;x;
1566;169;206;169;x;
1567;2;226;87;x;
1568;146;83;207;x;
1569;144;165;190;x;
1570;106;218;204;x;
1571;95;158;25;x;
1572;31;62;241;x;
1573;128;54;42;x;
1574;68;154;50;x;
1575;162;173;160;x;
1576;98;80;10;x;
1577;161;6;40;x;
1578;204;42;88;x;
1579;120;76;41;x;
1580;73;124;17;x;
1581;152;189;178;x;
1582;217;47;170;x;
1583;111;83;4;x;
1584;187;105;60;x;
1585;56;132;226;x;
1586;138;83;114;x;
1587;18;118;25;x;
1588;213;209;170;x;
1589;212;25;16;x;
1590;250;192;248;x;
1591;183;218;212;x;
1592;44;251;239;x;
1593;26;138;35;x;
1594;200;60;62;x;
1595;246;149;173;x;
1596;194;157;97;x;
1597;81;25;27;x;
1598;163;134;46;x;
1599;117;192;233;x;
1600;32;90;99;x;
1601;183;158;164;x;
1602;90;245;207;x;
1603;59;190;173;x;
1604;203;183;212;x;
1605;195;175;126;x;
1606;83;162;122;x;
1607;76;211;173;x;
1608;219;193;51;x;
1609;234;71;163;x;
1610;27;57;2;x;
1611;98;138;66;x;
1612;213;246;91;x;
1613;56;63;104;x;
1614;175;140;53;x;
1615;242;133;224;x;
1616;204;10;100;x;
1617;198;26;78;x;
1618;254;142;97;x;
1619;79;226;153;x;
1620;211;233;167;x;
1621;50;57;237;x;
1622;4;205;208;x;
1623;172;149;95;x;
1624;175;252;203;x;
1625;253;200;215;x;
1626;103;205;29;x;
1627;180;33;15;x;
1628;143;221;70;x;
1629;73;2;155;x;
1630;254;60;119;x;
1631;169;69;116;x;
1632;33;38;23;x;
1633;17;127;201;x;
1634;141;25;249;x;
1635;166;249;35;x;
1636;57;89;142;x;
1637;100;136;127;x;
1638;249;234;131;x;
1639;55;255;135;x;
1640;32;223;179;x;
1641;137;29;35;x;
1642;42;66;212;x;
1643;19;52;224;x;
1644;94;190;118;x;
1645;25;48;107;x;
1646;9;40;240;x;
1647;61;30;93;x;
1648;184;107;3;x;
1649;22;159;48;x;
1650;158;103;142;x;
1651;238;17;202;x;
1652;83;38;239;x;
1653;228;49;121;x;
1654;227;159;22;x;
1655;45;47;250;x;
1656;122;203;242;x;
1657;41;21;116;x;
1658;62;191;154;x;
1659;84;235;193;x;
1660;150;104;196;x;
1661;110;173;100;x;
1662;85;5;161;x;
1663;189;190;6;x;
1664;90;223;151;x;
1665;55;137;19;x;
1666;183;210;179;x;
1667;36;147;0;x;
1668;253;213;130;x;
1669;70;55;124;x;
1670;7;244;137;x;
1671;149;189;208;x;
1672;112;152;50;x;
1673;38;156;42;x;
1674;203;31;160;x;
1675;129;174;220;x;
1676;250;101;250;x;
1677;5;48;161;x;
1678;194;234;59;x;
1679;235;229;158;x;
1680;184;236;137;x;
1681;238;141;177;x;
1682;54;2;231;x;
1683;99;114;32;x;
1684;247;98;235;x;
1685;92;192;27;x;
1686;15;102;240;x;
1687;213;222;245;x;
1688;126;1;111;x;
1689;227;198;46;x;
1690;62;29;50;x;
1691;43;204;35;x;
1692;169;60;235;x;
1693;165;65;48;x;
1694;217;202;117;x;
1695;54;218;126;x;
1696;223;146;124;x;
1697;242;46;9;x;
1698;179;171;3;x;
1699;101;45;73;x;
1700;44;116;11;x;
1701;178;244;100;x;
1702;14;168;118;x;
1703;134;141;101;x;
1704;205;228;185;x;
1705;79;31;221;x;
1706;212;194;169;x;
1707;24;74;86;x;
1708;126;7;43;x;
1709;38;225;255;x;
1710;104;55;181;x;
1711;185;88;137;x;
1712;251;77;198;x;
1713;162;64;49;x;
1714;203;55;19;x;
1715;165;98;68;x;
1716;205;225;103;x;
1717;220;153;243;x;
1718;140;199;226;x;
1719;32;245;233;x;
1720;22;221;134;x;
1721;171;191;186;x;
1722;242;20;42;x;
1723;151;112;146;x;
1724;247;59;186;x;
1725;99;152;52;x;
1726;42;224;201;x;
1727;159;32;6;x;
1728;78;33;50;x;
1729;251;252;246;x;
1730;173;40;232;x;
1731;83;12;109;x;
1732;128;171;29;x;
1733;148;194;20;x;
1734;122;190;41;x;
1735;208;109;146;x;
1736;211;138;12;x;
1737;174;51;133;x;
1738;116;84;143;x;
1739;220;2;39;x;
1740;142;35;66;x;
1741;224;210;177;x;
1742;57;107;184;x;
1743;107;37;158;x;
1744;126;71;220;x;
1745;198;200;143;x;
1746;94;74;128;x;
1747;136;186;93;x;
1748;186;214;15;x;
1749;190;166;46;x;
1750;240;35;204;x;
1751;127;15;39;x;
1752;176;50;194;x;
1753;164;20;152;x;
1754;150;23;82;x;
1755;114;207;127;x;
1756;56;205;58;x;
1757;100;202;153;x;
1758;202;48;233;x;
1759;8;21;77;x;
1760;130;166;1;x;
1761;155;51;136;x;
1762;29;69;129;x;
1763;59;212;112;x;
1764;149;222;243;x;
1765;8;25;79;x;
1766;237;22;250;x;
1767;188;230;251;x;
1768;131;140;177;x;
1769;66;6;138;x;
1770;216;33;219;x;
1771;92;195;5;x;
1772;152;4;44;x;
1773;24;97;119;x;
1774;227;160;196;x;
1775;99;30;54;x;
1776;59;202;144;x;
1777;75;30;237;x;
1778;0;160;250;x;
1779;23;96;168;x;
1780;9;129;112;x;
1781;37;171;82;x;
1782;72;198;63;x;
1783;61;218;224;x;
1784;189;33;183;x;
1785;45;75;209;x;
1786;27;56;57;x;
1787;126;229;141;x;
1788;117;221;227;x;
1789;44;245;209;x;
1790;229;79;152;x;
1791;37;2;25;x;
1792;42;68;159;x;
1793;39;217;83;x;
1794;208;96;221;x;
1795;191;59;72;x;
1796;170;184;8;x;
1797;156;216;175;x;
1798;211;38;245;x;
1799;112;126;250;x;
1800;17;128;157;x;
1801;65;84;20;x;
1802;147;133;194;x;
1803;25;133;92;x;
1804;23;110;34;x;
1805;238;204;244;x;
1806;122;59;193;x;
1807;189;17;96;x;
1808;0;160;209;x;
1809;217;13;161;x;
1810;190;161;221;x;
1811;193;214;49;x;
1812;44;54;246;x;
1813;146;178;152;x;
1814;13;204;44;x;
1815;234;153;56;x;
1816;113;228;60;x;
1817;140;241;103;x;
1818;133;37;6;x;
1819;1;235;49;x;
1820;68;213;86;x;
1821;77;198;43;x;
1822;23;70;188;x;
1823;240;137;31;x;
1824;68;182;131;x;
1825;197;134;149;x;
1826;197;62;82;x;
1827;58;6;25;x;
1828;87;202;165;x;
1829;195;10;48;x;
1830;20;160;184;x;
1831;141;209;29;x;
1832;236;61;33;x;
1833;229;89;127;x;
1834;243;180;66;x;
1835;160;188;47;x;
1836;152;16;244;x;
1837;158;151;108;x;
1838;144;144;170;x;
1839;141;122;53;x;
1840;255;95;73;x;
1841;194;159;19;x;
1842;238;112;32;x;
1843;5;109;230;x;
1844;48;46;36;x;
1845;49;199;71;x;
1846;129;161;56;x;
1847;98;34;246;x;
1848;190;29;112;x;
1849;70;163;128;x;
1850;143;88;100;x;
1851;27;13;107;x;
1852;213;74;135;x;
1853;48;143;193;x;
1854;250;107;224;x;
1855;8;24;103;x;
1856;35;100;105;x;
1857;221;89;229;x;
1858;7;153;222;x;
1859;205;171;230;x;
1860;220;31;161;x;
1861;205;242;187;x;
1862;218;194;255;x;
1863;242;34;90;x;
1864;67;18;71;x;
1865;157;67;215;x;
1866;151;57;69;x;
1867;229;113;14;x;
1868;19;87;138;x;
1869;39;195;243;x;
1870;169;149;9;x;
1871;179;179;4;x;
1872;65;73;17;x;
1873;195;97;194;x;
1874;156;214;214;x;
1875;186;43;27;x;
1876;136;116;179;x;
1877;12;236;235;x;
1878;43;96;15;x;
1879;204;86;121;x;
1880;169;101;47;x;
1881;182;213;69;x;
1882;143;153;59;x;
1883;127;47;255;x;
1884;196;161;104;x;
1885;166;109;75;x;
1886;70;22;254;x;
1887;57;112;127;x;
1888;199;224;149;x;
1889;0;11;88;x;
1890;38;218;217;x;
1891;239;177;17;x;
1892;139;158;9;x;
1893;90;222;100;x;
1894;155;244;115;x;
1895;35;194;2;x;
1896;10;177;24;x;
1897;34;141;202;x;
1898;109;70;211;x;
1899;97;160;32;x;
1900;44;103;101;x;
1901;128;149;144;x;
1902;228;154;57;x;
1903;70;82;91;x;
1904;81;163;98;x;
1905;42;58;248;x;
1906;33;9;255;x;
1907;37;253;247;x;
1908;149;215;52;x;
1909;101;57;195;x;
1910;235;42;190;x;
1911;4;99;13;x;
1912;226;31;139;x;
1913;197;131;164;x;
1914;253;120;91;x;
1915;195;151;233;x;
1916;201;139;126;x;
1917;147;195;102;x;
1918;81;81;153;x;
1919;87;176;116;x;
1920;25;197;202;x;
1921;102;216;191;x;
1922;19;204;203;x;
1923;244;231;117;x;
1924;82;191;238;x;
1925;128;229;115;x;
1926;91;177;43;x;
1927;227;196;153;x;
1928;108;200;43;x;
1929;186;1;229;x;
1930;170;187;38;x;
1931;80;111;85;x;
1932;243;111;69;x;
1933;173;81;126;x;
1934;53;38;206;x;
1935;241;117;34;x;
1936;196;45;2;x;
1937;65;70;2;x;
1938;84;216;170;x;
1939;114;251;247;x;
1940;52;28;176;x;
1941;119;33;92;x;
1942;86;246;124;x;
1943;198;203;134;x;
1944;37;25;70;x;
1945;60;39;219;x;
1946;228;128;47;x;
1947;231;34;108;x;
1948;192;190;162;x;
1949;140;65;130;x;
1950;242;233;95;x;
1951;11;31;197;x;
1952;64;218;35;x;
1953;36;249;217;x;
1954;193;134;198;x;
1955;170;88;189;x;
1956;135;204;2;x;
1957;181;48;240;x;
1958;150;37;207;x;
1959;43;237;121;x;
1960;210;228;201;x;
1961;121;199;234;x;
1962;195;4;170;x;
1963;255;50;12;x;
1964;141;208;153;x;
1965;245;226;153;x;
1966;245;146;228;x;
1967;76;85;87;x;
1968;42;93;199;x;
1969;71;220;208;x;
1970;191;14;143;x;
1971;28;131;129;x;
1972;200;111;108;x;
1973;199;136;143;x;
1974;10;249;127;x;
1975;235;251;179;x;
1976;110;181;195;x;
1977;28;146;44;x;
1978;193;71;116;x;
1979;254;58;118;x;
1980;99;205;30;x;
1981;42;28;176;x;
1982;209;217;243;x;
1983;248;76;175;x;
1984;250;248;187;x;
1985;32;59;151;x;
1986;190;252;160;x;
1987;216;208;213;x;
1988;9;175;166;x;
1989;215;99;12;x;
1990;156;175;251;x;
1991;113;43;172;x;
1992;243;146;195;x;
1993;91;103;220;x;
1994;58;41;44;x;
1995;213;15;25;x;
1996;166;39;99;x;
1997;3;59;120;x;
1998;198;151;204;x;
1999;91;29;87;x;
2000;253;114;86;x;
2001;227;123;162;x;
2002;220;166;243;x;
2003;42;193;232;x;
2004;247;162;132;x;
2005;37;42;60;x;
2006;107;253;247;x;
2007;86;170;14;x;
2008;254;134;156;x;
2009;199;51;183;x;
2010;88;52;158;x;
2011;0;147;132;x;
2012;155;67;178;x;
2013;171;6;111;x;
2014;162;127;120;x;
2015;154;81;128;x;
2016;130;33;20;x;
2017;152;24;165;x;
2018;243;189;130;x;
2019;77;245;206;x;
2020;203;60;184;x;
2021;231;223;119;x;
2022;214;228;185;x;
2023;158;12;174;x;
2024;234;180;201;x;
2025;129;231;166;x;
2026;24;95;175;x;
2027;57;183;95;x;
2028;133;217;230;x;
2029;245;241;182;x;
2030;234;37;128;x;
2031;69;183;176;x;
2032;51;36;229;x;
2033;64;250;193;x;
2034;112;14;162;x;
2035;114;50;70;x;
2036;59;130;240;x;
2037;236;36;154;x;
2038;242;97;108;x;
2039;64;115;162;x;
2040;137;13;145;x;
2041;16;221;128;x;
2042;242;108;220;x;
2043;244;162;35;x;
2044;143;226;109;x;
2045;21;130;211;x;
2046;70;119;172;x;
2047;152;251;98;x;
2048;147;119;185;x;
2049;194;237;77;x;
2050;159;170;117;x;
2051;231;48;57;x;
2052;218;124;52;x;
2053;133;188;253;x;
2054;27;108;66;x;
2055;255;118;103;x;
2056;120;52;243;x;
2057;99;23;118;x;
2058;239;154;72;x;
2059;172;168;97;x;
2060;15;237;239;x;
2061;252;185;114;x;
2062;99;143;68;x;
2063;239;235;215;x;
2064;52;193;188;x;
2065;18;154;111;x;
2066;233;252;59;x;
2067;204;166;153;x;
2068;225;24;14;x;
2069;43;88;125;x;
2070;125;188;51;x;
2071;68;24;153;x;
2072;150;230;159;x;
2073;201;178;157;x;
2074;224;88;221;x;
2075;228;34;227;x;
2076;101;189;198;x;
2077;91;201;137;x;
2078;224;172;161;x;
2079;249;190;227;x;
2080;88;51;244;x;
2081;40;140;105;x;
2082;151;1;239;x;
2083;203;117;16;x;
2084;85;35;143;x;
2085;106;226;23;x;
2086;75;68;189;x;
2087;85;160;184;x;
2088;69;17;36;x;
2089;219;167;95;x;
2090;84;36;216;x;
2091;235;163;244;x;
2092;149;151;78;x;
2093;48;178;233;x;
2094;55;253;137;x;
2095;84;72;190;x;
2096;84;60;198;x;
2097;202;249;175;x;
2098;1;186;82;x;
2099;12;240;175;x;
2100;153;237;78;x;
2101;177;33;127;x;
2102;123;61;115;x;
2103;97;3;47;x;
2104;19;173;245;x;
2105;119;202;149;x;
2106;155;95;122;x;
2107;219;182;190;x;
2108;249;108;20;x;
2109;23;14;132;x;
2110;80;20;102;x;
2111;183;202;250;x;
2112;75;204;207;x;
2113;148;207;81;x;
2114;28;25;150;x;
2115;129;109;3;x;
2116;174;153;230;x;
2117;34;41;25;x;
2118;53;146;224;x;
2119;219;152;243;x;
2120;118;99;119;x;
2121;209;255;20;x;
2122;247;126;249;x;
2123;199;236;120;x;
2124;197;75;176;x;
2125;183;94;61;x;
2126;69;227;243;x;
2127;207;100;152;x;
2128;141;134;248;x;
2129;25;7;209;x;
2130;53;122;235;x;
2131;73;36;224;x;
2132;142;237;245;x;
2133;71;208;129;x;
2134;191;70;62;x;
2135;93;229;177;x;
2136;185;73;128;x;
2137;247;30;53;x;
2138;26;21;68;x;
2139;42;228;50;x;
2140;123;73;230;x;
2141;122;35;195;x;
2142;218;241;235;x;
2143;179;205;100;x;
2144;137;71;11;x;
2145;47;41;77;x;
2146;104;23;235;x;
2147;186;115;43;x;
2148;90;235;116;x;
2149;91;96;161;x;
2150;114;123;251;x;
2151;19;63;136;x;
2152;228;127;245;x;
2153;64;68;236;x;
2154;221;13;194;x;
2155;162;16;27;x;
2156;54;201;187;x;
2157;76;84;16;x;
2158;85;164;71;x;
2159;7;64;88;x;
2160;136;112;168;x;
2161;116;71;7;x;
2162;236;212;91;x;
2163;142;116;221;x;
2164;14;181;70;x;
2165;73;185;160;x;
2166;48;39;215;x;
2167;38;168;144;x;
2168;230;75;48;x;
2169;15;76;80;x;
2170;240;185;150;x;
2171;103;90;173;x;
2172;0;195;166;x;
2173;83;83;70;x;
2174;7;179;13;x;
2175;105;28;230;x;
2176;228;93;165;x;
2177;248;180;86;x;
2178;101;17;120;x;
2179;238;166;197;x;
2180;73;16;196;x;
2181;125;158;81;x;
2182;236;181;110;x;
2183;226;157;0;x;
2184;176;7;54;x;
2185;131;111;115;x;
2186;240;77;165;x;
2187;192;146;93;x;
2188;157;107;173;x;
2189;19;10;61;x;
2190;87;231;94;x;
2191;191;176;96;x;
2192;15;197;202;x;
2193;103;139;151;x;
2194;131;137;226;x;
2195;235;242;26;x;
2196;149;38;239;x;
2197;249;218;221;x;
2198;196;147;233;x;
2199;74;59;23;x;
2200;105;30;67;x;
2201;59;195;160;x;
2202;83;90;176;x;
2203;14;21;111;x;
2204;6;135;112;x;
2205;101;9;168;x;
2206;170;169;190;x;
2207;163;217;152;x;
2208;73;144;110;x;
2209;99;112;122;x;
2210;13;52;21;x;
2211;203;111;52;x;
2212;241;51;74;x;
2213;141;242;196;x;
2214;222;22;43;x;
2215;38;202;220;x;
2216;67;226;244;x;
2217;188;125;31;x;
2218;244;195;166;x;
2219;224;162;237;x;
2220;13;165;201;x;
2221;240;100;186;x;
2222;167;89;197;x;
2223;185;74;208;x;
2224;165;65;88;x;
2225;67;75;224;x;
2226;218;25;211;x;
2227;145;237;132;x;
2228;162;151;241;x;
2229;134;188;65;x;
2230;17;49;124;x;
2231;195;92;58;x;
2232;172;52;54;x;
2233;185;185;227;x;
2234;113;50;7;x;
2235;164;105;220;x;
2236;132;119;169;x;
2237;142;202;12;x;
2238;243;35;223;x;
2239;13;131;24;x;
2240;199;192;60;x;
2241;166;223;108;x;
2242;73;222;211;x;
2243;98;197;8;x;
2244;182;48;215;x;
2245;117;55;19;x;
2246;119;47;208;x;
2247;0;97;40;x;
2248;250;142;81;x;
2249;46;155;57;x;
2250;194;76;154;x;
2251;37;203;133;x;
2252;110;9;188;x;
2253;106;34;210;x;
2254;222;225;83;x;
2255;227;158;107;x;
2256;45;245;13;x;
2257;51;92;112;x;
2258;145;237;137;x;
2259;60;248;244;x;
2260;164;117;0;x;
2261;125;97;26;x;
2262;246;207;206;x;
2263;126;253;138;x;
2264;6;32;171;x;
2265;40;83;170;x;
2266;236;37;0;x;
2267;145;220;49;x;
2268;225;148;28;x;
2269;223;143;70;x;
2270;196;99;85;x;
2271;73;94;242;x;
2272;250;206;252;x;
2273;88;7;145;x;
2274;76;252;46;x;
2275;27;23;205;x;
2276;34;121;189;x;
2277;138;91;216;x;
2278;139;176;48;x;
2279;201;221;217;x;
2280;47;179;154;x;
2281;204;160;202;x;
2282;248;88;94;x;
2283;11;143;5;x;
2284;140;199;212;x;
2285;167;113;195;x;
2286;225;68;135;x;
2287;194;48;248;x;
2288;252;126;3;x;
2289;139;218;160;x;
2290;101;1;247;x;
2291;2;72;139;x;
2292;237;156;34;x;
2293;240;217;239;x;
2294;183;4;62;x;
2295;199;18;21;x;
2296;27;9;156;x;
2297;184;219;239;x;
2298;60;163;109;x;
2299;199;144;78;x;
2300;150;133;148;x;
2301;104;145;239;x;
2302;243;110;84;x;
2303;184;102;170;x;
2304;235;135;213;x;
2305;155;5;98;x;
2306;230;39;107;x;
2307;83;21;174;x;
2308;149;127;234;x;
2309;111;160;234;x;
2310;114;208;179;x;
2311;230;235;188;x;
2312;164;41;9;x;
2313;38;117;20;x;
2314;120;102;5;x;
2315;87;180;10;x;
2316;169;40;75;x;
2317;11;88;196;x;
2318;61;197;153;x;
2319;171;31;46;x;
2320;154;63;224;x;
2321;184;247;159;x;
2322;220;80;50;x;
2323;26;100;80;x;
2324;170;147;206;x;
2325;12;88;65;x;
2326;185;180;91;x;
2327;12;232;27;x;
2328;131;66;227;x;
2329;228;195;57;x;
2330;40;207;133;x;
2331;209;104;100;x;
2332;221;159;213;x;
2333;130;93;113;x;
2334;61;95;87;x;
2335;81;141;122;x;
2336;185;156;8;x;
2337;149;127;9;x;
2338;223;141;159;x;
2339;179;136;141;x;
2340;108;230;250;x;
2341;151;250;19;x;
2342;6;192;49;x;
2343;202;214;128;x;
2344;156;199;111;x;
2345;62;28;193;x;
2346;93;233;75;x;
2347;10;183;75;x;
2348;89;118;206;x;
2349;229;177;150;x;
2350;95;220;144;x;
2351;209;253;196;x;
2352;8;188;182;x;
2353;207;84;98;x;
2354;9;215;234;x;
2355;163;144;122;x;
2356;127;126;40;x;
2357;68;0;244;x;
2358;44;163;221;x;
2359;116;181;240;x;
2360;76;237;152;x;
2361;64;197;96;x;
2362;158;235;26;x;
2363;222;62;225;x;
2364;82;147;165;x;
2365;55;80;34;x;
2366;59;118;245;x;
2367;147;125;217;x;
2368;250;78;166;x;
2369;212;224;181;x;
2370;90;250;196;x;
2371;39;98;77;x;
2372;27;164;109;x;
2373;87;136;69;x;
2374;54;17;78;x;
2375;165;7;219;x;
2376;165;59;31;x;
2377;17;130;37;x;
2378;243;142;91;x;
2379;169;48;12;x;
2380;146;43;233;x;
2381;227;116;112;x;
2382;185;49;245;x;
2383;141;211;199;x;
2384;205;128;89;x;
2385;237;27;58;x;
2386;6;61;45;x;
2387;218;22;216;x;
2388;203;114;9;x;
2389;214;3;214;x;
2390;215;129;18;x;
2391;164;179;202;x;
2392;137;85;236;x;
2393;34;154;238;x;
2394;201;10;94;x;
2395;159;43;190;x;
2396;160;116;202;x;
2397;189;67;60;x;
2398;102;113;29;x;
2399;122;200;110;x;
2400;93;189;78;x;
2401;54;121;247;x;
2402;75;240;104;x;
2403;172;127;152;x;
2404;8;113;122;x;
2405;79;239;85;x;
2406;117;2;64;x;
2407;112;72;50;x;
2408;52;141;24;x;
2409;193;216;20;x;
2410;99;16;240;x;
2411;26;23;79;x;
2412;44;7;193;x;
